time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),cloud_cover (%),surface_pressure (hPa),weather_code (wmo code),precipitation_probability (%)
2025-11-16T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-16T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-16T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-17T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-18T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-19T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14
2025-11-20T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33
2025-11-20T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42
2025-11-20T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33
2025-11-20T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14
2025-11-20T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-20T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-21T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-22T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
2025-11-23T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12
2025-11-23T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16
2025-11-23T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12
2025-11-23T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
2025-11-23T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-23T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-24T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-25T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-26T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
2025-11-27T05:00,-21.5,79,-24.1,-26.1,5.1,356,8.3,66,1013.5,2,0
2025-11-27T06:00,-21.5,80,-24,-26.6,8.3,360,7.2,65,1013.8,2,0
2025-11-27T07:00,-21.5,80,-24.1,-26.7,8.3,355,11.2,65,1014.1,2,0
2025-11-27T08:00,-21.6,80,-24.1,-26.8,8.8,351,11.9,79,1014.1,2,0
2025-11-27T09:00,-21.6,81,-24,-26.8,8.6,345,11.9,89,1014.4,3,0
2025-11-27T10:00,-21.6,81,-24,-26.8,8.6,345,11.9,91,1014.7,3,0
2025-11-27T11:00,-21.7,81,-24.1,-26.8,7.8,347,11.5,83,1015.2,3,0
2025-11-27T12:00,-21.9,83,-24,-26.5,4.9,36,10.4,93,1015.4,2,0
2025-11-27T13:00,-22,84,-23.9,-26.4,3.2,63,5,69,1015.5,2,0
2025-11-27T14:00,-22,84,-24,-26.3,2.6,106,4,66,1015.7,2,0
2025-11-27T15:00,-22.1,84,-24.1,-26.4,2.5,135,3.6,67,1016.3,2,0
2025-11-27T16:00,-22.1,84,-24.1,-26.5,2.6,146,3.6,68,1016.6,2,0
2025-11-27T17:00,-22.2,84,-24.2,-26.4,1.6,117,3.2,66,1017,2,0
2025-11-27T18:00,-22.2,85,-24,-26.9,5.4,86,4.3,84,1017.1,2,0
2025-11-27T19:00,-22.2,85,-24.1,-27.3,7.6,93,10.4,66,1017.8,2,0
